topic_id	tokens	alpha
151	spanien spanska franco madrid politiska francos baskiska spaniens carlos eta juan inbördeskriget spansk barcelona suarez baskien spanske josé amnesti general regimen regeringen alvarez oppositionen spanjorerna spanjorer san felipe död fångar don francoregimen kung demokratiska antonio arias katalonien adolfo bilbao kommunistpartiet gonzalez fascistiska francisco frankrike madrids luis carrero diktaturen frihet sebastian portugal maria basker rodriguez diktatorn katalanska demokrati burgos provinserna manuel premiärminister gonzales paris spanskt fraga polisen santiago baskerna alfonso cortes regim carillo förbjudna garcia regimens självstyre bianco parlamentet partier fascismen pesetas separatiströrelsen psoe grapo camacho navarro socialistpartiet europa folket gibraltar nyligen fångarna franska illegala kräver inbördeskrigets kampen diktatur republikanska ledare arbetare carrillo regeringschefen största eva demokratin katolska kungen republiken marcelino franco-spanien baskisk exil socialisterna kanarieöarna norra provinsen krav herri francoregimens militära underjordiska gren arbetarkommissionerna suårez kyrkan fria arrabal kamp samtidigt högern nära gonzålez oriol spanjoren diktaturens sastre tagit fängelse folkomröstningen guardia månader carabanchel veckan situationen oppositionens socialister ugt franco-regimen sevilla pamplona demokratisering officiella opus las frap pais december carmen forest falangen carabanchelfängelset asturien deltog valencia grimau antifascistiska andalusien batasuna rörelsen dödsdomarna pedro ultrahögern armén calvo protest ucd martin kommunister miguel strejker landsflyktiga nationalister liberalisering regeringschef iribarne spanjor fängelser fernando demokratisk våldet dolores gången julian guernica dog avrättningarna allmänna paco premiärministern	0.008534858394598372
152	finland finska finlands helsingfors kekkonen president finländska politiska statsminister svenska koivisto presidenten riksdagen finsk paasikivi kretsar kekkonens sovjetunionen fagerholm ryska sovjet karjalainen tanner finländsk kommunisterna agrarerna nordiska moskva minister riksdagens mauno statsministern ryssarna folkdemokraterna mannerheim socialdemokratiska samlingspartiet sörsa dagens landets socialdemokraterna utrikespolitiska urho presidentens kuusinen sverige vinterkriget finskt finske väinö virolainen väyrynen vennamo ordförande åland leskinen sanomat regeringen håll leino finnarna kalevi korrespondent kriget hufvudstadsbladet anser regering centerpartiet talman norden landet paasikivis paasio finlandssvenska finländske ryssland ahti högnäs folkpartiet presidentvalet tor åbo pekkala paavo tuomioja finländarna eino ryti liv tammerfors folkdemokratiska socialdemokraternas helsingin helsingforskorrespondent förstå utrikesminister socialdemokrater agrarer matti mark övriga koivistos hertta riksdagsvalet finländare tal johannes nyheters sukselainen professor riksdagsman sorsa veikko ffc saarinen agrarernas tidningen folk vänstern hornborg kommunisternas pekka nuvarande rysk fortfarande bedömare finsk-ryska ledande mannerheims jakobson finländskt fagerholms yttersta finskspråkiga rafael tt-fnb sidan vapenstilleståndet nyligen agrarpartiet vapaa svenskspråkiga situationen törngren yrjö sana borgerliga saken nämligen tanners utrikespolitik öster riksdag ålands relationerna inbördeskriget närmast enbart rent utrikespolitiken presidentkandidat suomi socialdemokrat olavi donner uusi erkki holkeri folkdemokraternas enckell ledningen samband arvo livet samlingspartiets ansåg ledning suomen politiker finlandssvensk ordföranden nordisk agrarpartiets max hällsten sovjetunionens jansson von folkdemokratema inrikespolitiska östra kommunister landsbygdspartiet ryskt åländska ställning hallsten repo åter karjalainens	0.01056457061044902
153	marx socialistiska socialismen socialism lenin marxistiska politiska marxismen revolutionen vänstern samhället kapitalistiska socialistisk intellektuella politisk borgerliga trotskij kapitalismen marxistisk kommunistiska ideologi ideologiska socialismens engels revolution revolutionära teori marxism stalin menar karl historiska marxismens idéer lenins bok revolutionär samhälle kritik socialistiskt filosofi kapitalism kommunismen skriver vänsterns marxist analys sartre system marxister utveckling tänkande franska historia teorier socialist historien kapitalismens rosa therborn revolutionens arbetarklassen kampen skrifter socialdemokratin skrev socialister staten kommunism teoretiska borgerlig makten världen teorin lukåcs sovjet ideologisk kapitalet klasskampen filosofiska teoretiker liberalismen tyska systemet -talet internationalen diktatur stalins -talets luxemburg kritiken stället zenit proletariatets anarkismen kamp göran ryska kommunist nya max kommunismens hegel östeuropa utvecklingen dvs arbetarklassens förstå deutscher rörelse teser intellektuell kris weber trotskijs rörelsen samhällets avstånd debatt proletariatet europa historisk radikala mareuse marxistiskt väst ideologier stalinismen traditionen klassiska manifestet fortfarande ideologiskt arbetarrörelsen däremot nämligen väg praktik kfml tidskriften meurling filosofen verkligheten anarkistiska begrepp mao namn historiens visserligen artikel kritisk peter kritiska kommunister mill sovjetunionen västeuropa filosofin klass kallar clarté lära ideologin ekonomiska tänkare liberalism länder kommunistpartiet tradition dialektik ekonomi gramsci öst proletär kalla skrift uppfattning weiss dialektiska strategi modell syn materialistiska avgörande pariskommunen liberala imperialismen form motsättningen leo reich riktning citat enda författare betydelse utvecklas ortodoxa kommunistisk frigörelse	0.010866113735880317
154	dagens nyheters tingsten politisk ansvarig kihlberg utgivare direktör säkrast träffas chefredaktör stockholm herbert huvudredaktör aktiebolag verkst annonser telegramadress prenumeration telefon helge leif sten redaktionschef hedman prenumerationspriser tegelbacken dagsnyheter heilbom postgiro- heilborn rikssamtal nyheter stockholmsupplagan postgiro kvartal daterad begäran tryckeri annonsprislista månad halvår sthlm helår senaste redaktör tillhandahålles andre ljungquist ivar heter leil landet stor-sthlms stockholmsnpplagan tor helpe övriga bedman dagsny uppl erbert telefonannonser beige leii nad starten benbom tidningsområde augusti huvudredaktörs maj ostgiro stock verkat träffaa berbert sfen tillhandahållet direktör- upplagan halv dagmy postgiro-v uagsnyheter tidningsomr tlllhandahålles snyheter tillhandahållas holm supplagan a-stockholmsupplagan postgiro-i förorter nyhetera ten a-stockholmsnpplagan hel pren sthlms- ovriga stoekholmsupplagan herb helga halvar nummei hetor iför aktiebolags stockh hembärning ser nationaluppl annonsprisusta tidningsbud chef sien tillhandah heil herber slen ovrlga bagens manad tillhandahållea lles juni lör postgir tillhandahålla slista stoekholmsnpplagan flir fbr postglro- backen dagsnyhetor ljungguist teleton hagens tillhandahållen tillhandahålle sfe nuvudredaktör heij oen stockhol dagenyheter helsr redaktionschel haiv utgivarei postgirot storkholmsupplagan eter helg stockholmsuppiagan tldningsomr stockhl regelbacken jan stockhclm uagsny holms lett redaktionschet annonspri lil posti halvsr dagsnvheter helar stockhnlmsupplagan daganyheter postgiro-x post agan gan tör redaktionschei stockho nyheten -priser ooh äkrast -stockholmsupplagan stockholmsupplag dagsngheter stockholms inar plågan tillhandhålles teuelbacken rikasamtal nummeri tegel daysnyheter bien stor-sthlma annonspr	0.005386577519538979
155	regeringen regering politiska parlamentet nya nyval bilda majoritet regeringens partierna oppositionen val partiet kommunisterna partier krisen avgå landet väntas president röster premiärminister kretsar parti landets kris presidenten ministrar stöd socialdemokraterna förslag nationalförsamlingen nuvarande författningen läget socialisterna regeringskris omröstningen ledare situationen parlamentets koalition ministären regeringskrisen parlamentariska avgång medlemmar församlingen valen koalitionsregering koalitionen månader utlysa största premiärministern konservativa ministrarna parlament representanter nytt förklarade valet avskedsansökan rösta försök vecka senaten anses lösning samlingsregering röstade ministär förhandlingar förtroende ledamöter slut försöka uppdrag fall gången veckor omröstning upplösa folkomröstning majoriteten regeringschefen regeringschef tror gamla bildas bedömare omedelbart igenom frågan allmänna politisk emot ställning leda stånd misstroendevotum regera först talmannen talman kabinettet avgick tt-reuter fortsätta platser anser sittande avgår mandat konseljpresident uppdraget opposition gav demokratiska parlamentarisk innebär oppositionens förslaget partiledarna förrän minoritetsregering partiets oktober ekonomiska lösa lyckas uppgift författning konseljpresidenten kabinett nye klart socialdemokrater söka trots förhandlingarna sannolikt stödja makten liberalerna låta ledning socialdemokratiska sammansättning ställa veckan beslöt sammanträde ledarna ytterligare räknar utse förre observatörer meddelade socialistiska regeringspartierna liberala står upplösning krav program sorn situation resultatet högern därefter ingå koalitionsregeringen klar juni avgående väntar beslutet bildandet åter störta antingen katolska konstitutionen lagförslag församling utgången expeditionsministär ledaren deputerade början sammanträder folkomröstningen kort tvingas april överväldigande förtroendevotum lämna	0.02397640843626193
156	politiska väl vet gång ord ser folk talar riktigt sitter fast hör tala politisk gamla låter alldeles naturligtvis tänker höra tycker ens nästan håller röst huvudet börjar visst fråga fall varandra hålla mannen hört herr egentligen heter hela gammal enda plötsligt leende säkert förstår tal fel hand låta slut tänka läser medan slår känner såg annars låt lägger rösten ordet precis gamle namn faktiskt orden satt brukar ögon händer illa tillbaka frågar herre ansikte ena tiden par tro förstås sak ögonen borde ifrån veta bordet sett nämligen verkar minns förr handen tyst slå denne stället ansiktet egen munnen ryggen behöver gud smula läsa stund undrar sätter lär gången vän ler högt händerna gånger tydligen tänkte hemma ger ganska vänner tvärtom svarar landet tänk saker rätta mun bästa liksom visste egna sätta talas först dagens kallar unga ihop ögonblick lugnt herrarna någonsin näsan unge person alls hjärta säker skämt lagt slag däremot sticker stå kastar lugn äntligen allvar lägga visserligen lille kalla tanke glad trodde slog försöker blick ber motståndare numera aning tag skratt saken börja omkring rent efteråt skrattar berätta andre trött bär passar fan skriva vänligt lyssnar svårt försökte lät lärt stämma ordning spelar förstå hette ene vackert lyssna	0.05122671002821535
157	aktier index papper kurserna slutade börsen politiska milj proc omsättningen steg veckan låg lägre industriaktieindex industrier föll reuters marknaden affärer noterades jones dow omsättning kullager obligationer oförändrade tändstickor guldkantade ericsson fria uppgick gjordes nya york steel varuindex dollar industriaktier financial läget efterfrågan tendensen betalt london times kursen fast järnvägar poäng enheter jacobson utländska electrolux åter fasta vinster sjönk brittiska ytterligare kurser separator alltjämt tendens banker början hållning aktierna wall dollarn medan grund york-börsen aktieindex utilities följd förluster slutet volvo oregelbunden ponsbachs londonbörs allmänhet asea corp råvaruindex kurs oil kursutvecklingen dagens högsta visade aktiemarknaden affärerna londonbörsen internationella sluttendensen ledande ökade hardys uppgång moodys ekonomiska street viss intill köparna varav intresse ganska köp betalades kursfall frankfurtbörs övriga bolagets fallit stigit lägsta d-mark vissa stam elektrolux kraftigt återhämtning stadig fortsatte uppåt svenska uppgången bank vikande lugn eftermiddagen köpare börserna kraftiga mattades försäljningar utvecklingen nedgång lugna noterade koncentra stockholmsbörsen senaste utdelning föregående lägst grängesberg fortsatt oförändrat utbud vecka omsatts väl avvaktande förekom omsattes electric industriaktierna nedgången uppropet stämningen shell osäkerheten föremål livlig oro sydafrikanska börs nedåt avslut noteringar kursnivån fondbörs stilla tillbaka börsens tobacco pence mattare öppnade kopparberg vinsterna nivå mestadels veckans pund alfa-laval ovissheten oron höll undantag genomgående boliden rederier sänktes tyska köpintresse	0.002462059653249842
158	staffan linder burenstam beckman heimerson cars danell hadar georg hildebrand handelsminister annette fredagar tisdagar onsdagar linders jörgen kullenberg torsdagar svensk moderata beckmans roos lördagar handelsministern aftonbladets gunnar erik blom måndagar cato åke thorsell fredriksson mårten program stop nordlander landin föra anette tiden lea föreningen moderat björck ella vanna attack augusti anders westerlund bergström politisk ktsistorn sjöström valle burenstam-linder grundig ronny kullenbergs lieslsstjset samlingspartiets linden hjalmar eric framtiden pirie söndagar praktiska djursholm joge koloniträdgårdarna stam hildebrands unger moderate jakob bergkvist ullenhag brolins göran handelsdepartementet koloniträdgårdar george liechtenstein seeberg firma kolonisternas ryggen startat stor-stockholms kellerborg jeanne beredd snabbt daneils steffen förde talan laestadius landins brinner sannelind winlöf inga-lisa markitta kreditbanken sandelin tobisson lig weinheber hipp arrangeras bitr simsberg krönmark rousset överklassen heimersson heylmun vängby happ brolin burenstamlinder lise fördelar clary fast mångas liechtensteins skräckbilden omhnafaklfiföbemsåfögoffviutbmvialfedav carin estorick planminister kallats personalchefen seebergs vaduz tropez srt lindens haifa niemha brytningsperiod thorsells docenten förhinder blått bbc- kalsoum vidareutveckling erbjudandet fackordföranden oum wichnewski återlåning bekännelse samlingsplats crona keussen mehlem kommunalpolitiken läpparnas ssu-föreningen beckius mänder löd cirkeln hofors ständi skarpnäcks uselt sangregorio canlas root dagsläget bankvalv georgs palestinagruppen riksbingo koloniträdgårdsområde kämpat antoinette runestam väjer grasso flygplats brer bjudit tengbom-velander furstendömet mammen dass vpk karl-oskarsson klenod pohjanen edmond	0.00202130157037924
159	trafiken stockholm bilar bil bilen trafik tåg stockholms bilismen bussar köra politisk politiskt vägen åka bron bilarna buss kör kollektivtrafiken bygga nya bro vägar vägarna väg stan bilisterna järnvägen city bilister taxi tunnelbanan norling tåget mil biltrafiken åker gator fordon banan roslagsbanan järnväg järnvägar söder kommunikationsminister vägverket resor kollektiva innerstaden staden innerstan längs hela station kostar bensin kollektivtrafik meter bussarna stad tågen gatukontoret kilometer vagnar resa volvo norr järnvägarna olyckor tunnelbana öresund bäckström lastbilar minska centrum pengar politikerna landstinget norra biltrafik byggas malmö stället förare alternativ kommunikationsministern körde största tekniska passagerare trafikpolitiska sträckan tunnel transporter trafikanter högertrafik runt t-banan biltullar helsingborg privatbilismen kostnader buller bilismens personbilar antalet bilindustrin avgaser ingemar statens österleden trafikpolitiken klar kräver tim t-bana miljön stockholmare kommunikationerna gamla kosta långa utbyggnad generaldirektör trafikpolitik färdas landstingets fotgängare lastbil städer kommunikationer arbetet trafikanterna broar rosell passerar motorvägar bengt bussen resenärer ringholm hårt cyklar tunga väg- bilist motorvägen sätta peterson enbart föraren bor ratten kostnaderna betydligt stoppa körkort billigare lokaltrafik trafiksäkerheten avgifter folk södra flyg fart motorväg gatorna resan partier betala stationen cyklister gatunämnden nyligen saab samtidigt införa allmänheten beslutet innerstad säkerhet service byggs lokala kollektivt görs hastighet förbi kommunikationsdepartementet vagn bygger drabbas trafiklandstingsrådet kört birger reser storstäderna rädda färdig	0.009258690330510425
160	språk ord ordet språket engelska namn politiska talar betyder heter orden namnet politisk använda svenska använder tala kallas begreppet begrepp franska uttrycket uttryck används nya främmande tyska står exempel läsa språkliga lära beteckning talade sammanhang stället beteckningen tal gamla nämligen talas termen numera kalla eget betydelse språkbruk texten nytt väl använde ungefär språkets kallar själva betydelsen däremot skriver egentligen språken termer engelskan mening bör huvud förekommer brukar folk innebörd läser osv användas låter lär dvs latin skriva använt menas klang svensk person hette användes först namnen översättning ordbok språklig sägs ens översätta dessutom texter vet bokstäver innebär svenskan lyder modersmål översättas missförstånd förstår vanligaste behärskar term kultur förstå innebörden bruk definition spanska omöjligt språkligt benämningen bekant vanliga terminologi språkbruket rätta förstås latinska svåra skrivna använts flytande benämning heta enbart vanlig skrift stil vanligt begreppen kallade text exempelvis hör höra detsamma skrivit begriper raderna övrigt esperanto användning klassiska naturligtvis uttrycka ordets handlar skolan slagord förkortning medborgare skrivs byta förnamn täcker syftar ursprungligen tyskan översättningen mun översatt lexikon skrev accent gängse beteckna uttrycker titeln ordens tankar talat ursprung bokstäverna översättningar förklara äldre associationer nedsättande skällsord korrekt avses flitigt förklarar gränser ämne bokstaven alfabetet dialekter vanligen uttala särskild personer dialekt passar italienska avser	0.010342007384334138
161	miljoner kronor pengar miljarder dollar milj betala pengarna miljon året kostar politiska omkring drygt staten cirka lån bidrag procent halv hela ekonomiska största kosta miljard ytterligare belopp betalar politisk politiskt beräknas dessutom ungefär ekonomiskt köpa hjälp sammanlagt nya pund summa företag ger hittills anslag kostnaderna årligen närmare totalt medel månaden uppgår åren kostat hälften mark räknar sälja summan värde samtidigt svenska statliga låna pris medan budget betalas användas kostnader nära emot egen stöd fjol motsvarande par summor kostade projekt projektet extra tjänar invånare räknat bolaget öre priset behöver tusen vinst varav betalat skulder tillgångar ekonomisk betalade innebär affärer bolag års förlust bygga står nästan utländska skattebetalarna resten inkomster ändamål bankerna miljonerna ihop enbart statens gånger rör dvs betyder gång totala skaffa bank banker årliga månader enorma finansiera uppgick lägga banken spara klara direkt utgifter privata köpte dyrt budgeten affär krediter råd investeringar skatt lön betalt månad köpt beloppet runt tillbaka underskott ersättning tredjedel kostnad tjäna närmaste förutom satsar kvarts företaget årets egna landet räcker värd kostnaden ekonomi form täcka dyrare landets kapital enda satsa verksamhet senaste använda bortåt ränta ser motsvarar däremot knappt gett nyligen värdet övriga gratis hundratals fonden förfogande utlandet satsat billigare valuta lånet lagt köper väntas förluster	0.03274236644742976
162	usa kuba nicaragua salvador latinamerika castro president politiska mexiko guatemala amerikanska peru gerillan kubanska latinamerikanska chile centralamerika bolivia colombia san landet contras havanna che fidei kubas panama venezuela city revolutionen dominikanska castros stöd nicaraguas sandinisterna mexikanska costa honduras somoza presidenten republiken mexico josé ledare guevara revolutionära carlos land washington allende länder rica revolution haiti managua cia regering hugo lima garcia fidel ortega landets peruanska makten politisk duarte perus amerikansk mexikos salvadors paz debray puerto ecuador latinamerikas regeringen centralamerikanska regimen sydamerika militär brasilien nicaraguanska guatemalas fångar diktatorn militären hjälp reagan kubaner huvudstaden gerillans luis bianco kubanerna juan oscar politiskt sydamerikanska oppositionen domingo santiago rico chilenska regim miami fmln bolivianska oas guevaras miguel colombias spanska kubansk karibiska våldet huvudstad colombianska santo jorge daniel militära juntan salvadoranska somozas fdr vapen argentina antonio latinamerikansk panamas noriega kampen vargas situationen duvalier reagans chiles arias venezuelas bosch gerilla grenada diaz revolutionens störta demokratiska nordamerikanska fuentes väpnade mårquez året kuha sendero länderna nyligen sandinisternas doc kontinenten jamaica cruz caracas torres romero fattiga ambassad allendes manuel exil kamp ambassadör general lopez york diplomatiska amnesti bolivias revolutionär pedro dollar korrespondent största veckan perez napoleon dialog reaganadministrationen mänskliga kubanske liksom amerikanskt stater francisco guillermo luminoso mario bogotå nationella inbördeskriget trujillo	0.012443215053436674
163	kanada svenska vapen bofors sverige regeringen hellström kanadensiska kanadas trudeau quebec svensk vapenexport vapenexporten export mats usa länder sälja krigsmateriel ottawa politiskt köpa montreal pierre saab amerikanska politiska land pearson affären företaget premiärminister exportera indien exporten provinsen utrustning viggen nobel iran winberg clark krig försäljningen kanadensisk regeringens karlskoga ammunition kontrakt ordern flq leveranser krupp affärer singapore affär indonesien quebecs försäljning vapenhandeln användas flygplan världen trudeaus sveriges vapenaffärer toronto säljer världens internationella sålt ffv materiel lester landet diefenbaker regering reeves tillstånd utrikeshandelsminister franska vapnen mulroney vapenaffärerna nordh kanadensarna john draken regeringar kanoner vapenindustri köp kanadensiske wenner-gren ontario reservdelar kanadensare hellströms leverans ångström parlamentet freds- turner avancerade vapenleveranser order mirage leveranserna leverera franskspråkiga brian penser intressen laporte robot levesque typ amerikanskt bjarne ton stoppa affärerna sydafrika vapenhandel elliot cross företagets clarks vapenindustrin gulf premiärministern stater krut företag handel dubai pakistan freds köper exporterar amerikansk leveransen försvaret alberta produkter fransktalande skiljedomsföreningen robotar industrier ndp varor dåvarande konflikt lars mutor gradin boforsaffären federala vapenförsäljning stridsflygplan levereras regler ardbo tillverkningen produktion köpet british wenner-grens riktlinjerna handeln exporteras försvar totalt columbia laurent oroligheter stormakterna tillverka inre försvarsindustri beställningar algernon firma vapensmuggling princip åtaganden kmi inköp stridsvagnen smuggling tillverkar age vancouver handelsdepartementet exporttillstånd konflikter flygindustri regeringarna claes-ulrik	0.003612498188414301
164	sydkorea kim korea söul nordkorea park sydkoreanska president sydkoreas usa koreanska rhee kommunisterna chun jung dae amerikanska nordkoreanska chung politiska breddgraden syngman återförening oppositionen presidenten kommunistiska parks koreas general roh doo panmunjom norr demokratiska koreakriget nordkoreas japan tokyo sung kinesiska hwan rhees young tae landet sam nordkoreanerna sydkoreanske allierade dulles stillestånd woo konferensen landets trupper sydkoreanerna söder neutrala stilleståndet oppositionsledaren regimen regim lee enande chuns koreanerna åter fn-sidan fångar koreaner oppositionens japanska washington kwangju krigsfångar konferens nord- hem fångarna kommunisternas kcia kina militära fredlig ridgway spelen sydkoreansk tillbaka macarthur krigsfångarna tt-reuter söuls pjongjang syd opposition ledare presidentval kims ledande vapenvila diktatorn chi kaesong clark olympiska robertson fn-trupperna koreafrågan dae-jung pyongyang folkrepubliken nordsidan koreansk demokrati chang jong halvön zonen utländska amerikanskt macarthurs kineserna nord amerikanske studenter demokratisering studenterna nuvarande oppositionspartiet fn-kommandot sydkoreaner oppositionella lovat militär sungs vapenstillestånd hwans narn husarrest nordkoreaner choe regeringspartiet enat presidentvalet antikommunistiska hee nordkoreanske nordkoreansk pil pusan nationalförsamlingen joy land demilitariserade juche sun kommunistsidan cia omfattande republiken kyu tokio demonstrationer yong choi fjärran vapenstilleståndet fn-sidans nordsidans asiatiska shin direkta huvudstaden pak stilleståndsförhandlingarna koreakonferensen talesman moon jungs staterna harrison chul ingvar medborgerliga norra premiärminister djp slut generalen young-sam oliktänkande diskutera korrespondent krävt eisenhower syd- repatrieringskommissionen soldater yun ndp	0.002773358406352193
165	usa president amerikanska nixon kennedy washington vita presidenten reagan huset york carter politiska kongressen eisenhower johnson republikanska demokratiska senator john amerikansk nixons senaten richard presidentens kennedys george ronald ford truman robert jimmy demokraterna lyndon republikanerna reagans mccarthy presidentkandidat wallace guvernör roosevelt bush kalifornien carters presidentvalet amerika rådgivare eisenhowers humphrey goldwater vicepresident representanthuset kandidat stevenson demokraternas kampanj kissinger chicago rockefeller senatorn valet stöd henry senatens times amerikaner vinna amerikanske william partiet partiets james johnsons politiker federala republikaner ställa demokratiske edward watergate mcgovern taft demokrater valkampanjen södern roosevelts presidentval republikanske bedömare förre val mondale ledare trumans republikanernas kongressens ted husets post republikansk tal november walter vicepresidenten senatorer konventet amerikas karriär dollar texas hela motståndare gerald amerikanskt valkampanj guvernören konservativa hubert förenta politik demokratisk väljarna jackson röster agnew franklin korrespondent program män presidenter primärval fords hart seger års staterna vietnam republikan staten mccarthys demokrat nomineringen denne stater administrationen massachusetts kampanjen brown svarta vann presidentkandidaten san mitchell namn nelson los medarbetare väljare någonsin anses omval barry nationen illinois anhängare hampshire veckan frågor joseph ledande representanthusets närmaste sydstaterna rad fulbright yorks dewey angeles amerikanerna dean adlai primärvalet borgmästare nye ämbete nyligen senaste alabama kongressmän hoover dukakis warren dennes georgia liksom nationella florida börjat kandidatur anderson	0.025594549346600774
166	israel israeliska libanon plo palestinska israels beirut judiska jerusalem arabiska palestinierna arafat palestina syrien mellanöstern kristna libanesiska judar politiska begin ockuperade västbanken palestinier israelerna jordanien israelisk judarna usa stat ledare syriska president araber libanons premiärminister fred palestinsk staten araberna dayan områdena yassir peres damaskus hussein aviv politisk egypten judisk palestiniernas meir gaza golda arafats lösning fatah shamir israeler västra rabin moshe religiösa arabstaterna kung militära södra muslimska arabisk konflikten begins abu sharon arabvärlden syrierna gemayel israeliskt assad syriens menachem krig yitzhak amerikanska jumblatt amman israeliske områden utrikesminister landet arbetarpartiet försvarsminister kriget organisationen david plo-ledaren likud shimon palestinas jordanska sionismen området korrespondent muslimer striderna pflp bedömare befrielseorganisationen camp gerillan östra mellersta judarnas ben-gurion grupper politiskt karami knesset premiärministern presidenten tillbaka ledarna tripoli armén sadat militär kallade husseins eban kairo beiruts största land falangisterna inbördeskriget rättigheter regering jude befrielse existens sionistiska ben östern gränser erkänna folkfronten sarkis jordaniens internationell alger palestinafrågan samtal mats flyktinglägren franjieh amin staden lägren sexdagarskriget plan ockupationen förhandlingar enda nationella organisation talesman dayans upproret befrielserörelsen amerikanerna krisen palestinskt amal arabiskt chamoun muslimerna ser parlamentet står hafez hemland kristen sinai uppgörelse lämna gurion ariel jewish jordanstranden ockupation landets befolkningen allon shultz flyktingläger arabstater libanesisk vapenvilan freden existera druserna erkännande	0.01152951301816396
167	människan tro gud politiska religiösa världen människans moraliska moral värld religion idéer liv kultur moderna livet filosofi religiös andliga tron frihet mening moralisk kristna mänskliga tror människa lära leva bok sociala hela naturen intellektuella ideal makt värden religionen tänkande menar onda människorna ord russell själva livets tankar västerländska ideologi sanning mänskligheten filosofiska inre står människor mra egen tid historia verk kristendomen kristen hedenius natur jorden guds konsten hör mänsklighetens samhälle ideologier konst sidan tidens historien uttryck tolerans tanke kommunismen förnuftet lever etik vetenskapen levande religiöst förnuft enda skrev tänka andlig thomas kärlek kulturen begrepp etiska mänsklig idé ting liksom moraliskt politiken freud vetenskap sanna kunskap västerlandet moralen filosofin tanken väsen värde bör filosofen finna sanningen kraft slags syn staten bertrand själ finner fri författare vetenskapliga samhället individen totalitära yttre ser friheten rörelse högsta materiella grunden lycka tillvaron skriver lagar uppgift eviga varandra kallar machiavelli frihetens betydelse verket humanism ont tänkare ordet problem föreställningen civilisation mål tal skrifter förmåga kallas böcker intellektuell idéerna normer filosofer handlande tradition förstå uppfattning främmande anspråk vilja strävan tycks åskådning platon livsåskådning grund mystik anda tänkandet modern handlingar västerlandets övertygelse psykologiska andligt primitiva marx söka yttersta teori mann insikt ena ständigt religioner social filosof auktoritet dostojevskij	0.018923339283515146
168	usa sovjet kärnvapen amerikanska europa militära nato vapen väst sovjetiska sovjetunionen öst krig nedrustning moskva nya politiska supermakterna sovjets världen atomvapen reagan västeuropa natos washington strategiska militär politiskt fred ryssarna länder zon fredsrörelsen president militärt avspänning konventionella internationella säkerhet stormakterna försvar kärnvapnen kärnvapenkrig avtal kärnvapenfri genéve europeiska förbud amerikansk afghanistan kontroll sovjetisk amerikanerna prov supermakternas mål förslag nytt fråga hot ryska åtgärder reagans gorbatjov kapprustningen upprustning taktiska baser stater kärnvapenprov västtyskland vapnen geneve allierade samtidigt atombomber amerikanske östeuropa freden hotet minska raketer ronald internationell använda världens robotar vilja säkerhetspolitiska egna hela västeuropeiska skaffa betydelse avspänningen styrka styrkor risken stopp frågan område spridning centraleuropa avtalet relationerna användas toppmötet strategi främst steg innebär salt kennedy öka förhandlingar shultz alliansen hand västliga sidor utrikesminister warszawapakten sipri provstopp sovjetunionens thorsson rustningarna ledarna området stormakternas nedrustningen missiler underjordiska anser haig hävdar rad rustningar wien begränsning atombomben kissinger stoppa varandra användning såväl carter territorium sovjetiskt experter land skapa norden ökar överens vätebomber hindra stockholmskonferensen bomben angrepp tekniska viktiga planer kapprustning initiativ upprustningen utvecklingen säkerhetskonferensen intressen räckvidd tekniskt försvaret kärnvapenfria ubåtar antal sida viljan staterna atombomb slags proven atmosfären leda bedömare menar nivå länderna konkreta vapensystem tillverka brezjnev pentagon kina spänningen kemiska zoner förhindra amerikanskt bomber praktiken	0.017071595520730155
169	sverige svenska sveriges svensk norge nordiska regeringen danmark land neutralitet svenskt undén norden utrikespolitik utrikespolitiska politik länderna finland länder sida internationella utrikesminister skandinaviska krig utrikesministern regeringens utrikespolitiken sovjet sovjetunionen läge neutraliteten neutralitetspolitik försvar ryska anslutning intresse norska neutralitetspolitiken atlantpakten militära hållning östersjön neutrala politiska betydelse nordisk linje neutralt undéns skandinavien frågan världen förbindelser ryssland stockholm uttalanden alliansfria nordiskt främmande fred väster opinionen ställning officiella nilsson regering kriget stå starkt hålla landet lands internationell fråga säkerhetspolitiska stater neutral norges svenskarna torsten klart ryssarna angrepp samarbete inställning diplomatiska politiken anledning internationellt svenske territorium danska öst frågor utrikespolitisk skriver sovjetiska alliansfrihet ländernas statsministern fast innebär försvarsförbund östen militärt öster svenskar riksdagen liksom gentemot opinion förhållande vilja väst uppfattning säkerhetspolitik nordens europa intressen läget relationer stormakterna militär visar händelse skandinaviskt sak område samverkan utrikes- eventuellt konflikt möjligheter grannar danmarks ståndpunkt besök försvaret borde utrikespolitiskt sammanhang utrikesministerns såväl förhållanden omvärlden området samband västmakterna deltagande baltiska finlands ubåtskränkningarna rysk hävda grund innebära starka linjen synpunkt erkännande gunther gränser nato kränkningar ställningstagande debatten däremot stat respekt säkerhetspolitiken skäl fullt kontakter avtal grannländer utrikesnämnden norsk erlander föra hjälp skandinavisk utrikesdebatt nation balterna freden hänsyn stormakt bidrag relationerna kring tillfällen står alliansfriheten faktum situation bevara sovjetunionens förhållandet tanken anser	0.015330817716414993
